"cases","event","completeTime"
"Offer_540414610","O_Sent (mail and online)","2016/01/29 15:25:43.207"
"Offer_2134397342","O_Create Offer","2016/01/29 15:26:09.910"
"Offer_2134397342","O_Created","2016/01/29 15:26:11.276"
"Offer_2134397342","O_Sent (mail and online)","2016/01/29 15:27:41.306"
"Offer_369348638","O_Create Offer","2016/01/29 15:26:14.315"
"Offer_369348638","O_Created","2016/01/29 15:26:15.740"
"Offer_369348638","O_Sent (mail and online)","2016/01/29 15:26:32.255"
"Offer_369348638","O_Cancelled","2016/01/30 13:48:13.619"
"Offer_550570908","O_Create Offer","2016/01/29 15:26:24.848"
"Offer_550570908","O_Created","2016/01/29 15:26:26.524"
"Offer_550570908","O_Sent (mail and online)","2016/01/29 15:26:36.589"
"Offer_1471072788","O_Create Offer","2016/01/29 15:28:12.473"
"Offer_1471072788","O_Created","2016/01/29 15:28:13.768"
"Offer_1471072788","O_Sent (mail and online)","2016/01/29 15:28:25.945"
"Offer_776296900","O_Create Offer","2016/01/29 15:28:26.016"
"Offer_776296900","O_Created","2016/01/29 15:28:27.709"
"Offer_776296900","O_Sent (mail and online)","2016/01/29 15:28:44.702"
"Offer_1850120657","O_Create Offer","2016/01/29 15:28:49.514"
"Offer_1850120657","O_Created","2016/01/29 15:28:50.754"
"Offer_1850120657","O_Sent (mail and online)","2016/01/29 15:29:01.829"
"Offer_1694174034","O_Create Offer","2016/01/29 15:29:19.425"
"Offer_1694174034","O_Created","2016/01/29 15:29:21.031"
"Offer_1694174034","O_Sent (mail and online)","2016/01/29 15:29:34.240"
"Offer_1526722568","O_Create Offer","2016/01/29 15:30:03.522"
"Offer_1526722568","O_Created","2016/01/29 15:30:04.767"
"Offer_1526722568","O_Sent (mail and online)","2016/01/29 15:30:15.675"
"Offer_2086522601","O_Create Offer","2016/01/29 15:30:29.463"
"Offer_2086522601","O_Created","2016/01/29 15:30:30.710"
"Offer_2086522601","O_Sent (mail and online)","2016/01/29 15:30:41.596"
"Offer_1886787133","O_Create Offer","2016/01/29 15:30:55.003"
"Offer_1886787133","O_Created","2016/01/29 15:30:56.416"
"Offer_1886787133","O_Sent (mail and online)","2016/01/29 15:31:07.923"
"Offer_1957306782","O_Create Offer","2016/01/29 15:31:33.252"
"Offer_1957306782","O_Created","2016/01/29 15:31:34.717"
"Offer_1957306782","O_Sent (mail and online)","2016/01/29 15:32:03.985"
"Offer_1037393398","O_Create Offer","2016/01/29 15:31:39.483"
"Offer_1037393398","O_Created","2016/01/29 15:31:40.707"
"Offer_1037393398","O_Sent (mail and online)","2016/01/29 15:31:53.624"
"Offer_1578880799","O_Create Offer","2016/01/29 15:32:08.724"
"Offer_1578880799","O_Created","2016/01/29 15:32:09.840"
"Offer_1578880799","O_Sent (mail and online)","2016/01/29 15:32:21.676"
"Offer_388112507","O_Create Offer","2016/01/29 15:32:51.759"
"Offer_388112507","O_Created","2016/01/29 15:32:53.194"
"Offer_388112507","O_Sent (mail and online)","2016/01/29 15:33:04.522"
"Offer_1352666225","O_Create Offer","2016/01/29 15:33:14.777"
"Offer_1352666225","O_Created","2016/01/29 15:33:16.068"
"Offer_1352666225","O_Sent (mail and online)","2016/01/29 15:33:27.713"
"Offer_278455731","O_Create Offer","2016/01/29 15:33:19.113"
"Offer_278455731","O_Created","2016/01/29 15:33:20.358"
"Offer_278455731","O_Sent (mail and online)","2016/01/29 15:33:37.018"
"Offer_704351688","O_Create Offer","2016/01/29 15:34:18.078"
"Offer_704351688","O_Created","2016/01/29 15:34:19.316"
"Offer_704351688","O_Sent (mail and online)","2016/01/29 15:34:30.785"
"Offer_196393998","O_Create Offer","2016/01/29 15:34:21.306"
"Offer_196393998","O_Created","2016/01/29 15:34:22.584"
"Offer_196393998","O_Sent (mail and online)","2016/01/29 15:34:52.116"
"Offer_110620439","O_Create Offer","2016/01/29 15:34:25.241"
"Offer_110620439","O_Created","2016/01/29 15:34:27.409"
"Offer_110620439","O_Sent (mail and online)","2016/01/29 15:34:40.537"
"Offer_963916833","O_Create Offer","2016/01/29 15:34:35.357"
"Offer_963916833","O_Created","2016/01/29 15:34:36.907"
"Offer_963916833","O_Sent (mail and online)","2016/01/29 15:34:52.114"
"Offer_454078658","O_Create Offer","2016/01/29 15:35:19.750"
"Offer_454078658","O_Created","2016/01/29 15:35:20.895"
"Offer_454078658","O_Sent (mail and online)","2016/01/29 15:35:33.029"
"Offer_1373754793","O_Create Offer","2016/01/29 15:35:25.380"
"Offer_1373754793","O_Created","2016/01/29 15:35:26.855"
"Offer_1373754793","O_Sent (mail and online)","2016/01/29 15:35:38.195"
"Offer_1152927520","O_Create Offer","2016/01/29 15:35:36.301"
"Offer_1152927520","O_Created","2016/01/29 15:35:38.010"
"Offer_1152927520","O_Sent (mail and online)","2016/01/29 15:36:05.681"
"Offer_1952133825","O_Create Offer","2016/01/29 15:37:04.695"
"Offer_1952133825","O_Created","2016/01/29 15:37:05.901"
"Offer_1952133825","O_Sent (mail and online)","2016/01/29 15:37:17.699"
"Offer_1698189385","O_Create Offer","2016/01/29 15:37:12.825"
"Offer_1698189385","O_Created","2016/01/29 15:37:14.304"
"Offer_1698189385","O_Sent (mail and online)","2016/01/29 15:37:28.294"
"Offer_897178697","O_Create Offer","2016/01/29 15:38:28.096"
"Offer_897178697","O_Created","2016/01/29 15:38:29.310"
"Offer_897178697","O_Sent (mail and online)","2016/01/29 15:38:41.537"
"Offer_1390131376","O_Create Offer","2016/01/29 15:39:35.639"
"Offer_1390131376","O_Created","2016/01/29 15:39:37.055"
"Offer_1390131376","O_Sent (mail and online)","2016/01/29 15:39:50.384"
"Offer_315857789","O_Create Offer","2016/01/29 15:39:52.684"
"Offer_315857789","O_Created","2016/01/29 15:39:53.971"
"Offer_315857789","O_Sent (mail and online)","2016/01/29 15:40:04.553"
"Offer_741254199","O_Create Offer","2016/01/29 15:40:38.771"
"Offer_741254199","O_Created","2016/01/29 15:40:40.246"
"Offer_741254199","O_Sent (mail and online)","2016/01/29 15:40:51.892"
"Offer_333195218","O_Create Offer","2016/01/29 15:42:00.849"
"Offer_333195218","O_Created","2016/01/29 15:42:02.632"
"Offer_333195218","O_Sent (mail and online)","2016/01/29 15:42:32.187"
"Offer_42078670","O_Create Offer","2016/01/29 15:42:15.186"
"Offer_42078670","O_Created","2016/01/29 15:42:16.597"
"Offer_42078670","O_Sent (mail and online)","2016/01/29 15:42:32.184"
"Offer_499251887","O_Create Offer","2016/01/29 15:43:35.756"
"Offer_499251887","O_Created","2016/01/29 15:43:37.052"
"Offer_499251887","O_Sent (mail and online)","2016/01/29 15:43:59.679"
"Offer_691254459","O_Create Offer","2016/01/29 15:43:43.274"
"Offer_691254459","O_Created","2016/01/29 15:43:45.387"
"Offer_691254459","O_Sent (mail and online)","2016/01/29 15:44:03.599"
"Offer_1092892323","O_Create Offer","2016/01/29 15:44:54.219"
"Offer_1092892323","O_Created","2016/01/29 15:44:55.422"
"Offer_1092892323","O_Sent (mail and online)","2016/01/29 15:45:08.998"
"Offer_1189950650","O_Create Offer","2016/01/29 15:46:07.717"
"Offer_1189950650","O_Created","2016/01/29 15:46:09.278"
"Offer_1189950650","O_Sent (mail and online)","2016/01/29 15:46:21.286"
"Offer_1915018676","O_Create Offer","2016/01/29 15:47:15.626"
"Offer_1915018676","O_Created","2016/01/29 15:47:16.899"
"Offer_1915018676","O_Sent (mail and online)","2016/01/29 15:47:30.511"
"Offer_1735542341","O_Create Offer","2016/01/29 15:48:02.751"
"Offer_1735542341","O_Created","2016/01/29 15:48:04.117"
"Offer_1735542341","O_Sent (online only)","2016/01/29 15:48:16.064"
"Offer_1484806029","O_Create Offer","2016/01/29 15:48:58.781"
"Offer_1484806029","O_Created","2016/01/29 15:49:00.135"
"Offer_1484806029","O_Sent (mail and online)","2016/01/29 15:49:12.269"
"Offer_2129570425","O_Create Offer","2016/01/29 15:50:09.520"
"Offer_2129570425","O_Created","2016/01/29 15:50:10.759"
"Offer_2129570425","O_Sent (mail and online)","2016/01/29 15:50:22.231"
"Offer_1055944657","O_Create Offer","2016/01/29 15:51:21.261"
"Offer_1055944657","O_Created","2016/01/29 15:51:22.537"
"Offer_1055944657","O_Sent (mail and online)","2016/01/29 15:51:33.058"
"Offer_1835212557","O_Create Offer","2016/01/29 15:52:44.076"
"Offer_1835212557","O_Created","2016/01/29 15:52:45.339"
"Offer_1835212557","O_Sent (mail and online)","2016/01/29 15:53:06.383"
"Offer_1521419634","O_Create Offer","2016/01/29 15:54:13.899"
"Offer_1521419634","O_Created","2016/01/29 15:54:15.341"
"Offer_1521419634","O_Sent (mail and online)","2016/01/29 15:54:27.193"
"Offer_1693794619","O_Create Offer","2016/01/29 15:54:40.179"
"Offer_1693794619","O_Created","2016/01/29 15:54:41.813"
"Offer_1693794619","O_Sent (mail and online)","2016/01/29 15:55:14.267"
"Offer_467305947","O_Create Offer","2016/01/29 15:55:43.233"
"Offer_467305947","O_Created","2016/01/29 15:55:44.507"
"Offer_467305947","O_Sent (mail and online)","2016/01/29 15:56:21.268"
"Offer_1265440143","O_Create Offer","2016/01/29 15:55:58.846"
"Offer_1265440143","O_Created","2016/01/29 15:56:00.547"
"Offer_1265440143","O_Sent (mail and online)","2016/01/29 15:56:21.264"
"Offer_232148473","O_Create Offer","2016/01/29 15:56:15.553"
"Offer_232148473","O_Created","2016/01/29 15:56:16.870"
"Offer_232148473","O_Sent (mail and online)","2016/01/29 15:56:34.269"
"Offer_681339891","O_Create Offer","2016/01/29 15:56:33.497"
"Offer_681339891","O_Created","2016/01/29 15:56:34.653"
"Offer_681339891","O_Sent (mail and online)","2016/01/29 15:56:47.085"
"Offer_392871039","O_Create Offer","2016/01/29 15:57:49.852"
"Offer_392871039","O_Created","2016/01/29 15:57:51.189"
"Offer_392871039","O_Sent (mail and online)","2016/01/29 15:58:06.184"
"Offer_18097393","O_Create Offer","2016/01/29 15:58:26.841"
"Offer_18097393","O_Created","2016/01/29 15:58:28.095"
"Offer_18097393","O_Sent (mail and online)","2016/01/29 15:58:39.736"
"Offer_1621611883","O_Create Offer","2016/01/29 15:59:07.201"
"Offer_1621611883","O_Created","2016/01/29 15:59:08.741"
"Offer_1621611883","O_Sent (mail and online)","2016/01/29 15:59:21.080"
"Offer_1583661902","O_Create Offer","2016/01/29 15:59:48.622"
"Offer_1583661902","O_Created","2016/01/29 15:59:49.979"
"Offer_1583661902","O_Sent (mail and online)","2016/01/29 16:00:02.520"
"Offer_1636272836","O_Create Offer","2016/01/29 16:00:37.494"
"Offer_1636272836","O_Created","2016/01/29 16:00:38.650"
"Offer_1636272836","O_Sent (mail and online)","2016/01/29 16:00:49.594"
"Offer_1338078489","O_Create Offer","2016/01/29 16:02:12.634"
"Offer_1338078489","O_Created","2016/01/29 16:02:13.916"
"Offer_1338078489","O_Sent (mail and online)","2016/01/29 16:02:44.258"
"Offer_160233930","O_Create Offer","2016/01/29 16:05:15.245"
"Offer_160233930","O_Created","2016/01/29 16:05:16.646"
"Offer_160233930","O_Sent (mail and online)","2016/01/29 16:07:02.414"
"Offer_1446771717","O_Create Offer","2016/01/29 16:07:10.715"
"Offer_1446771717","O_Created","2016/01/29 16:07:11.898"
"Offer_1446771717","O_Sent (mail and online)","2016/01/29 16:07:25.598"
"Offer_758309646","O_Create Offer","2016/01/29 16:08:08.430"
"Offer_758309646","O_Created","2016/01/29 16:08:09.682"
"Offer_758309646","O_Sent (mail and online)","2016/01/29 16:08:55.502"
"Offer_54705169","O_Create Offer","2016/01/29 16:18:42.551"
"Offer_54705169","O_Created","2016/01/29 16:18:43.793"
"Offer_54705169","O_Sent (online only)","2016/01/29 16:18:55.096"
"Offer_54705169","O_Returned","2016/01/29 16:59:30.034"
"Offer_54705169","O_Accepted","2016/01/29 16:59:48.564"
"Offer_124234949","O_Create Offer","2016/01/29 16:19:33.456"
"Offer_124234949","O_Created","2016/01/29 16:19:34.795"
"Offer_124234949","O_Sent (mail and online)","2016/01/29 16:19:45.542"
"Offer_183186998","O_Create Offer","2016/01/29 16:21:24.287"
"Offer_183186998","O_Created","2016/01/29 16:21:25.731"
"Offer_183186998","O_Sent (mail and online)","2016/01/29 16:21:38.283"
"Offer_890969831","O_Create Offer","2016/01/29 16:22:00.128"
"Offer_890969831","O_Created","2016/01/29 16:22:01.380"
"Offer_890969831","O_Sent (mail and online)","2016/01/29 16:23:35.689"
"Offer_557135026","O_Create Offer","2016/01/29 16:22:13.294"
"Offer_557135026","O_Created","2016/01/29 16:22:14.505"
"Offer_557135026","O_Sent (mail and online)","2016/01/29 16:22:24.929"
"Offer_525866172","O_Create Offer","2016/01/29 16:23:05.866"
"Offer_525866172","O_Created","2016/01/29 16:23:07.109"
"Offer_525866172","O_Sent (mail and online)","2016/01/29 16:23:16.186"
"Offer_1069431412","O_Create Offer","2016/01/29 16:23:59.377"
"Offer_1069431412","O_Created","2016/01/29 16:24:02.381"
"Offer_1069431412","O_Sent (online only)","2016/01/29 16:24:19.288"
"Offer_1069431412","O_Returned","2016/01/30 12:56:16.490"
"Offer_2027274365","O_Create Offer","2016/01/29 16:25:26.052"
"Offer_2027274365","O_Created","2016/01/29 16:25:27.376"
"Offer_2027274365","O_Sent (mail and online)","2016/01/29 16:25:37.406"
"Offer_706918400","O_Create Offer","2016/01/29 16:26:44.103"
"Offer_706918400","O_Created","2016/01/29 16:26:45.297"
"Offer_706918400","O_Sent (mail and online)","2016/01/29 16:28:26.946"
"Offer_1779181333","O_Create Offer","2016/01/29 16:27:23.312"
"Offer_1779181333","O_Created","2016/01/29 16:27:24.797"
"Offer_1779181333","O_Sent (mail and online)","2016/01/29 16:27:37.470"
"Offer_1412880039","O_Create Offer","2016/01/29 16:29:14.379"
"Offer_1412880039","O_Created","2016/01/29 16:29:15.730"
"Offer_1412880039","O_Sent (online only)","2016/01/29 16:29:27.398"
"Offer_818172986","O_Create Offer","2016/01/29 16:33:51.992"
"Offer_818172986","O_Created","2016/01/29 16:33:53.409"
"Offer_818172986","O_Sent (mail and online)","2016/01/29 16:34:18.090"
"Offer_443417187","O_Create Offer","2016/01/29 16:46:44.419"
"Offer_443417187","O_Created","2016/01/29 16:46:45.692"
"Offer_443417187","O_Sent (mail and online)","2016/01/29 16:50:09.629"
"Offer_638775017","O_Create Offer","2016/01/29 17:00:25.054"
"Offer_638775017","O_Created","2016/01/29 17:00:26.550"
"Offer_638775017","O_Sent (mail and online)","2016/01/29 17:01:57.460"
"Offer_1143264481","O_Create Offer","2016/01/29 17:10:35.750"
"Offer_1143264481","O_Created","2016/01/29 17:10:37.454"
"Offer_1143264481","O_Sent (online only)","2016/01/29 17:11:38.067"
"Offer_59648893","O_Create Offer","2016/01/29 17:28:39.544"
"Offer_59648893","O_Created","2016/01/29 17:28:40.820"
"Offer_59648893","O_Sent (mail and online)","2016/01/29 17:28:52.699"
"Offer_449844968","O_Create Offer","2016/01/29 17:32:45.961"
"Offer_449844968","O_Created","2016/01/29 17:32:47.519"
"Offer_449844968","O_Sent (online only)","2016/01/29 17:32:58.507"
"Offer_1018492971","O_Create Offer","2016/01/29 17:46:16.349"
"Offer_1018492971","O_Created","2016/01/29 17:46:17.638"
"Offer_1018492971","O_Sent (mail and online)","2016/01/29 17:46:31.495"
"Offer_1115308346","O_Create Offer","2016/01/29 17:51:03.846"
"Offer_1115308346","O_Created","2016/01/29 17:51:05.326"
"Offer_1115308346","O_Sent (mail and online)","2016/01/29 17:51:23.622"
"Offer_1988753126","O_Create Offer","2016/01/29 18:03:07.953"
"Offer_1988753126","O_Created","2016/01/29 18:03:09.318"
"Offer_1988753126","O_Sent (mail and online)","2016/01/29 18:03:20.997"
"Offer_736842931","O_Create Offer","2016/01/29 18:08:30.711"
"Offer_736842931","O_Created","2016/01/29 18:08:31.910"
"Offer_736842931","O_Cancelled","2016/01/29 18:12:53.067"
"Offer_1656862516","O_Create Offer","2016/01/29 18:12:29.595"
"Offer_1656862516","O_Created","2016/01/29 18:12:30.811"
"Offer_1656862516","O_Sent (mail and online)","2016/01/29 18:13:15.544"
"Offer_2090676440","O_Create Offer","2016/01/29 18:17:56.682"
"Offer_2090676440","O_Created","2016/01/29 18:17:57.851"
"Offer_2090676440","O_Sent (mail and online)","2016/01/29 18:18:11.074"
"Offer_1130041380","O_Create Offer","2016/01/29 18:22:45.026"
"Offer_1130041380","O_Created","2016/01/29 18:22:46.323"
"Offer_1130041380","O_Sent (mail and online)","2016/01/29 18:23:12.164"
"Offer_1441766432","O_Create Offer","2016/01/29 18:47:21.574"
"Offer_1441766432","O_Created","2016/01/29 18:47:22.805"
"Offer_1441766432","O_Sent (mail and online)","2016/01/29 18:47:34.167"
"Offer_1441766432","O_Cancelled","2016/01/29 19:36:53.541"
"Offer_959671717","O_Create Offer","2016/01/29 19:03:22.650"
"Offer_959671717","O_Created","2016/01/29 19:03:23.953"
"Offer_959671717","O_Sent (mail and online)","2016/01/29 19:03:46.759"
"Offer_1165937866","O_Create Offer","2016/01/29 19:45:13.408"
"Offer_1165937866","O_Created","2016/01/29 19:45:14.696"
"Offer_1165937866","O_Sent (mail and online)","2016/01/29 19:45:24.581"
"Offer_92128260","O_Create Offer","2016/01/29 20:06:03.567"
"Offer_92128260","O_Created","2016/01/29 20:06:04.932"
"Offer_92128260","O_Sent (mail and online)","2016/01/29 20:06:48.393"
"Offer_409249962","O_Create Offer","2016/01/29 20:09:25.205"
"Offer_409249962","O_Created","2016/01/29 20:09:26.426"
"Offer_409249962","O_Sent (mail and online)","2016/01/29 20:10:05.237"
"Offer_1615558295","O_Create Offer","2016/01/29 20:09:48.634"
"Offer_1615558295","O_Created","2016/01/29 20:09:49.918"
"Offer_1615558295","O_Sent (mail and online)","2016/01/29 20:10:05.235"
"Offer_263492720","O_Create Offer","2016/01/29 20:29:54.049"
"Offer_263492720","O_Created","2016/01/29 20:29:55.399"
"Offer_263492720","O_Sent (mail and online)","2016/01/29 20:30:09.822"
"Offer_1205765288","O_Create Offer","2016/01/29 20:31:47.051"
"Offer_1205765288","O_Created","2016/01/29 20:31:48.278"
"Offer_1205765288","O_Sent (mail and online)","2016/01/29 20:32:10.793"
"Offer_1838897246","O_Create Offer","2016/01/29 20:37:39.834"
"Offer_1838897246","O_Created","2016/01/29 20:37:41.087"
"Offer_1838897246","O_Sent (mail and online)","2016/01/29 20:38:37.595"
"Offer_1654529514","O_Create Offer","2016/01/29 20:41:45.776"
"Offer_1654529514","O_Created","2016/01/29 20:41:47.310"
"Offer_1654529514","O_Sent (mail and online)","2016/01/29 20:41:58.913"
"Offer_1718090832","O_Create Offer","2016/01/29 20:52:07.509"
"Offer_1718090832","O_Created","2016/01/29 20:52:08.717"
"Offer_1718090832","O_Sent (mail and online)","2016/01/29 20:52:32.202"
"Offer_1502996031","O_Create Offer","2016/01/29 20:54:50.402"
"Offer_1502996031","O_Created","2016/01/29 20:54:51.577"
"Offer_1502996031","O_Sent (mail and online)","2016/01/29 20:55:11.193"
"Offer_1271098206","O_Create Offer","2016/01/29 20:59:14.427"
"Offer_1271098206","O_Created","2016/01/29 20:59:15.656"
"Offer_1271098206","O_Sent (mail and online)","2016/01/29 20:59:46.302"
"Offer_1949366394","O_Create Offer","2016/01/29 20:59:30.494"
"Offer_1949366394","O_Created","2016/01/29 20:59:31.939"
"Offer_1949366394","O_Sent (mail and online)","2016/01/29 20:59:46.300"
"Offer_1683711067","O_Create Offer","2016/01/29 21:01:16.726"
"Offer_1683711067","O_Created","2016/01/29 21:01:17.953"
"Offer_1683711067","O_Sent (mail and online)","2016/01/29 21:02:25.275"
"Offer_243559190","O_Create Offer","2016/01/29 21:04:17.115"
"Offer_243559190","O_Created","2016/01/29 21:04:18.463"
"Offer_243559190","O_Sent (online only)","2016/01/29 21:04:34.925"
"Offer_2131099730","O_Create Offer","2016/01/29 21:05:03.706"
"Offer_2131099730","O_Created","2016/01/29 21:05:05.219"
"Offer_2131099730","O_Sent (mail and online)","2016/01/29 21:05:26.280"
"Offer_699596515","O_Create Offer","2016/01/30 10:20:38.343"
"Offer_699596515","O_Created","2016/01/30 10:20:39.897"
"Offer_699596515","O_Sent (mail and online)","2016/01/30 10:22:04.858"
"Offer_1911736042","O_Create Offer","2016/01/30 10:31:02.170"
"Offer_1911736042","O_Created","2016/01/30 10:31:03.793"
